state_id,a1,a2,a3,m,gamma,recovery_alias_margin_grid_verified,recovery_alias_margin_grid_formula,grid_formula_minus_verified_margin,recovery_alias_trigger_grid,recovery_alias_a1_grid,recovery_alias_m_grid,recovery_alias_gamma_grid,global_alias_margin_grid_verified,global_alias_margin_grid_formula,global_alias_trigger_grid
15455,0.06624339437112213,0.025,0.0,1.1683937273919582,0.049377305555757915,0.0035918867787136754,0.0035918866370887423,-1.4162493313513158e-10,gamma_low,0.06553266855440687,1.1760000000000002,0.026302679918953815,0.004519447962291978,0.004519448068392818,gamma_low
15456,0.06838960037566721,0.025,0.0,0.6283520825207234,0.010029245881636822,0.0013265608024882617,0.0013265593061984075,-1.4962898541720504e-09,gamma_high,0.06882338025548242,0.624,0.022908676527677724,0.0013265608024882617,0.0013265593061984075,gamma_high
15457,0.13770079039968552,0.025,0.0,0.8635888516902923,0.3472963027880213,0.012037020886723992,0.012037020729505044,-1.5721894792986024e-10,a1_low,0.13232228072366906,0.904,0.26302679918953814,0.02946703647399566,0.029467036514797224,gamma_low
15458,0.18575512766838076,0.025,0.0,0.5134664118289948,0.04150366027269185,0.003308202141729589,0.0033082019302738937,-2.1145569540151343e-10,gamma_low,0.18393707150546926,0.52,0.022908676527677724,0.007493559430433504,0.007493559021672495,gamma_low
15459,0.11415976844727994,0.025,0.0,1.1781800992786884,0.11971961546402622,0.00534653220920358,0.005346531788993347,-4.202102329292634e-10,gamma_high,0.11551760897326262,1.1680000000000001,0.1445439770745927,0.014487291961281155,0.014487292042353484,gamma_low
15460,0.09552731346338988,0.025,0.0,0.4050332218408585,0.7438771404766674,0.006976195900704269,0.006976195866460386,-3.424388290290681e-11,a1_low,0.08933408066985392,0.456,0.6025595860743578,0.018297911723913683,0.01829791168540232,gamma_low
15461,0.1668868908658624,0.025,0.0,1.0901364780962468,0.021506260754922003,0.0020215178508215265,0.002021522314636394,4.4638148676522105e-09,gamma_high,0.16735245373950292,1.088,0.02754228703338166,0.008954942866997447,0.008954942849851589,gamma_high
15462,0.1562788859475404,0.025,0.0,0.7398667909204959,0.18016275390833836,0.008485306945404983,0.008485306507412624,-4.379923593950119e-10,gamma_low,0.1526132727833585,0.76,0.13182567385564073,0.01978712044212688,0.019787120217010633,gamma_low
15463,0.08731334102340044,0.025,0.0,0.9548131734132767,0.06224636854040963,0.002363055278161016,0.002363054484115024,-7.940459921529364e-10,gamma_low,0.08672705120547236,0.9600000000000001,0.04786300923226385,0.005941952264018216,0.005941952049297198,gamma_low
15464,0.0753445995040238,0.025,0.0,0.5917659766972065,0.29049232294299226,0.004527051717714332,0.004527051710489076,-7.225255983789314e-12,m_low,0.07825780454935102,0.56,0.3630780547701014,0.011488863599936986,0.01148886357958304,gamma_low
15465,0.14466266492381694,0.025,0.0,1.100278502702713,0.09709079380326352,0.008033011737775115,0.008033011888044199,1.5026908363469094e-10,gamma_low,0.1425645298873653,1.112,0.06606934480075961,0.014063963293726322,0.014063963276623887,gamma_low
15466,0.17397129400633277,0.025,0.0,0.6500096023082733,0.8123815618684155,0.0070295306288168,0.0070295303423527165,-2.864640833571963e-10,a1_low,0.16840831335913975,0.6880000000000001,0.7244359600749902,0.030339848998239202,0.030339849038118507,m_high
15467,0.10235990411601961,0.025,0.0,0.8415451891720295,0.0243334687859468,0.0027422274081989224,0.0027422275110405877,1.0284166530524774e-10,gamma_high,0.10264559587783688,0.8400000000000001,0.03019951720402016,0.004419265820049569,0.00441926515904029,gamma_high
15468,0.12122945184819402,0.025,0.0,0.7682090789079665,0.04604500248559104,0.003851830824640468,0.0038518310257700593,2.0112959128043562e-10,gamma_low,0.1200363108576048,0.776,0.025118864315095794,0.0052085628983316624,0.005208562985734745,gamma_low
15469,0.19260048228316012,0.025,0.0,0.9268566466867924,0.1382279882600061,0.006861514545228007,0.00686151369376824,-8.514597664086021e-10,gamma_low,0.19045817407876536,0.936,0.1148153621496883,0.022283570709724504,0.022283570656193526,gamma_low
15470,0.1257376133464277,0.025,0.0,0.4767334677278996,0.016501512889056737,0.0019015648142927293,0.001901566462655852,1.6483631226464623e-09,gamma_high,0.12668407704530713,0.47200000000000003,0.03019951720402016,0.00480266554402529,0.004802665920602103,gamma_high
15471,0.05676977066323161,0.025,0.0,1.0180378824472427,0.5503000357102934,0.003944433831693826,0.003944433801898211,-2.979561476018633e-11,m_high,0.055040425492930964,1.056,0.47863009232263826,0.012828015214821343,0.012828015170320837,m_low
15472,0.05048557845875621,0.025,0.0,0.4529917098581791,0.08426674453691849,0.0017867298989200219,0.001786730171132058,2.722120361151742e-10,gamma_high,0.05158460534563208,0.44,0.12022644346174131,0.005832559745724895,0.005832559935215645,gamma_high
15473,0.1309226184152067,0.025,0.0,1.0429533034563065,0.2521180173190292,0.009135881940158215,0.0091358813457845,-5.94373715176455e-10,gamma_low,0.12827284148991716,1.064,0.20892961308540398,0.026999799505787975,0.02699979938555378,gamma_low
15474,0.19532849448733036,0.025,0.0,0.7926836878061294,0.028036694681611223,0.006495776166252498,0.006495776617786579,4.5153408095854886e-10,gamma_high,0.19760398634860035,0.784,0.05248074602497726,0.00837261165983122,0.008372611272067574,gamma_low
15475,0.11725802118889989,0.025,0.0,0.9027716375887394,0.9360302421764168,0.0029211669836291298,0.002921167023416383,3.978725335307409e-11,m_low,0.1195756456194197,0.8720000000000001,1.0,0.01849830809798862,0.0184983081901299,m_high
15476,0.09805947369895876,0.025,0.0,0.6765119850635528,0.1592663043588253,0.0033630167541968663,0.003363015845210326,-9.08986540551493e-10,gamma_low,0.09672218445188349,0.6880000000000001,0.13182567385564073,0.010995694420806765,0.01099569428424182,gamma_low
15477,0.17702490850351754,0.025,0.0,0.8162164695560932,0.053052198107725906,0.0052471027432088296,0.005247102070058649,-6.731501805620765e-10,gamma_low,0.17524612497218178,0.8240000000000001,0.03162277660168379,0.01080315418876302,0.010803154227217844,gamma_low
15478,0.15010228315368296,0.025,0.0,0.5660941012203693,0.4776069875268728,0.0076999924378931646,0.0076999923946598665,-4.323329801797504e-11,a1_high,0.15538817203642832,0.536,0.5495408738576245,0.023975890146579918,0.023975890154874207,a1_high
15479,0.06880690278485418,0.025,0.0,1.1263399779796601,0.014322005450850186,0.0011450924232971832,0.0011450924700783295,4.6781146231106296e-11,gamma_low,0.06867132334116602,1.1280000000000001,0.01,0.003067824107607092,0.0030678240314539096,gamma_high
15480,0.08103544306941331,0.025,0.0,0.7147822834551334,0.40014867636189594,0.007546858539261273,0.007546858554741707,1.548043377513908e-11,m_low,0.0858399361243913,0.656,0.5248074602497725,0.01636998144768826,0.016369981466836853,gamma_low
15481,0.16145645235665146,0.025,0.0,0.9810713917016983,0.011555688374200257,0.00409179017110084,0.004091790672480453,5.013796131742021e-10,gamma_high,0.1625591276152509,0.9760000000000001,0.026302679918953815,0.00409179017110084,0.004091790672480453,gamma_high
15482,0.16961661968380215,0.025,0.0,0.4309482365846634,0.10390705650256345,0.004308851870043368,0.004308851700362886,-1.6968048233839683e-10,gamma_low,0.16712117304539678,0.44,0.07943282347242814,0.009401809549995737,0.009401809218506479,gamma_low
15483,0.09155302178114653,0.025,0.0,1.0646110154688357,0.036021177305372416,0.00417864160377225,0.004178641448874207,-1.5489804317675437e-10,gamma_low,0.09064421774634586,1.072,0.014454397707459272,0.00417864160377225,0.004178641448874207,gamma_low
15484,0.1098530437797308,0.025,0.0,0.5381377637386322,0.018665279748285874,0.0008655141559995461,0.000865509442046646,-4.713952900118126e-09,gamma_high,0.11022116681875839,0.536,0.025118864315095794,0.003497447354917047,0.0034974467783851666,gamma_high
15485,0.1888161808252335,0.025,0.0,1.15468245819211,0.6456230610577983,0.01020205418435563,0.010202054012747718,-1.716079119085112e-10,a1_high,0.19474642814239873,1.112,0.7244359600749902,0.40825345556409903,0.408253455568909,m_low
15486,0.143138692015782,0.025,0.0,0.6044135816395283,0.07172052662963375,0.00496390565810729,0.004963905539915219,-1.1819207158120237e-10,gamma_high,0.14558729038803467,0.5920000000000001,0.10471285480508996,0.008737746818754838,0.008737746821661504,gamma_low
15487,0.061854764679446825,0.025,0.0,0.8879169046878814,0.207581259989198,0.0054519480609791756,0.005451948096492817,3.551364150672365e-11,gamma_low,0.06020818221643166,0.912,0.1513561248436208,0.011031992931867697,0.011031992947203912,gamma_low
15488,0.06258769547566773,0.025,0.0,0.4995327956974507,0.020216005693014103,0.0008918401052011112,0.0008918381145561153,-1.990644995955408e-09,gamma_high,0.06292279193741307,0.496,0.03019951720402016,0.002739903637093374,0.002739903961583897,gamma_high
15489,0.14357636524364353,0.025,0.0,1.008033114671707,0.5854509078890987,0.006962739497410679,0.006962739804870716,3.0746003659709586e-10,m_low,0.14799058716805935,0.9680000000000001,0.6606934480075961,0.02451574546498624,0.024515745301412484,m_low
15490,0.1892551250290126,0.025,0.0,0.7578618705272675,0.0650385926706669,0.004195118716608025,0.004195118151226616,-5.653814092246301e-10,gamma_high,0.1905660646256716,0.752,0.07943282347242814,0.01183143375405928,0.011831433900386155,gamma_low
15491,0.11058724555186929,0.025,0.0,0.9494096644222736,0.22483467994179276,0.0072415358768043855,0.0072415362316067934,3.5480240793972495e-10,gamma_low,0.10834211951790682,0.9680000000000001,0.18197008586099836,0.019038829000582336,0.01903882899408793,gamma_low
15492,0.09199069528840484,0.025,0.0,0.6729424506425857,0.3686243683156668,0.005550918553655275,0.005550918623385569,6.973029445522805e-11,m_high,0.08903832989243558,0.704,0.3019951720402016,0.017864196113256296,0.017864196107297572,gamma_low
15493,0.17034955075941982,0.025,0.0,0.8316022254526615,0.012772061085703657,0.0027925139096924246,0.0027925107626342927,-3.1470581318866764e-09,gamma_low,0.17016163420303126,0.8320000000000001,0.010471285480508996,0.005569248462534739,0.005569249379511702,gamma_high
15494,0.16219065384939313,0.025,0.0,0.5813813902437687,0.11484021356193239,0.004374375556165214,0.004374375343010266,-2.1315494855289607e-10,gamma_low,0.15986800388190628,0.5920000000000001,0.08709635899560805,0.011575869632137878,0.011575869386376956,gamma_low
15495,0.08147438699379564,0.025,0.0,1.1226735979318618,0.033182282081301535,0.0016854297566746656,0.0016854302093152883,4.5264062268311755e-10,gamma_high,0.0817993388204714,1.12,0.04168693834703355,0.003405948944143111,0.003405948880932708,gamma_low
15496,0.06953754504211247,0.025,0.0,0.7362102635204792,0.16640831117717853,0.0050488684106874075,0.0050488684944003746,8.371296711384701e-11,gamma_low,0.06816252887486765,0.752,0.12589254117941676,0.009671459187135524,0.009671459140715365,gamma_low
15497,0.15054224547930062,0.025,0.0,0.9714592397212982,0.04987180587433417,0.0033369844494442052,0.0033369828185749535,-1.63086925171127e-09,gamma_high,0.15127960550651964,0.9680000000000001,0.06025595860743578,0.009101807863826444,0.009101808161466064,gamma_low
15498,0.17746614124625926,0.025,0.0,0.42123914361000064,0.4489604399504903,0.006654910966089725,0.006654911397759202,4.3166947707312664e-10,a1_high,0.18308456224633893,0.4,0.5011872336272722,0.024438079711982103,0.024438079749465953,gamma_low
15499,0.09879138637334109,0.025,0.0,1.0859406240284444,0.014963690911068764,0.0021849969830834573,0.002184997343121164,3.6003770667938917e-10,gamma_low,0.09856926650042364,1.088,0.01,0.0038139948559084615,0.0038139949756966344,gamma_high
15500,0.11769798323512079,0.025,0.0,0.5096748501062394,0.08046900112704872,0.0037106314814032634,0.0037106321374082724,6.560050089948755e-10,gamma_low,0.11593029100761378,0.52,0.05248074602497726,0.006105044502381384,0.006105044695569591,gamma_low
15501,0.19605913646519185,0.025,0.0,1.1947658993303776,0.26879970393734864,0.10769918986829145,0.10769918979863072,-6.966073551328833e-11,gamma_low,0.19111590904446296,1.2,0.2187761623949553,0.33104979277714025,0.33104979276277713,gamma_low
15502,0.1316545313689858,0.025,0.0,0.6445938684046268,0.029892760594649143,0.0017472093688511044,0.0017472100132461246,6.443950201998755e-10,gamma_low,0.1310159894412504,0.648,0.0199526231496888,0.006143081018316753,0.006143081065528855,gamma_high
15503,0.05092681148089469,0.025,0.0,0.8595524579286575,0.8938784987739037,0.004721932435302318,0.004721932423261795,-1.2040523092449185e-11,m_low,0.052623325465884226,0.808,1.0,0.2079463196508265,0.2079463196501402,m_high
15504,0.05632868208922446,0.025,0.0,0.6195093609392643,0.04328477518262177,0.0008893964238523666,0.0008893964311622271,7.30986050769683e-12,gamma_high,0.05658750241260953,0.616,0.05248074602497726,0.0034517385888831764,0.0034517389653397758,gamma_low
15505,0.12500584484077992,0.025,0.0,0.8858106762170792,0.14442625303155154,0.004366838303175134,0.00436683895375067,6.505755361513321e-10,gamma_low,0.1235700638018796,0.896,0.12022644346174131,0.016036194962884314,0.016036195129903286,gamma_low
15506,0.1918696958571673,0.025,0.0,0.5355898648500442,0.017240887214312148,0.004250162645864449,0.004250163690653804,1.0447893548579112e-09,gamma_high,0.19414550861462368,0.528,0.039810717055349734,0.004250162645864449,0.004250163690653804,gamma_high
15507,0.1207893453538418,0.025,0.0,1.1692404367029665,0.5172922718062549,0.0069223089617469905,0.006922308680424499,-2.813224913439383e-10,m_low,0.12381147673956226,1.1360000000000001,0.5754399373371569,0.026718054060174506,0.0267180540471354,m_low
15508,0.10162813533097506,0.025,0.0,0.4459104955196381,0.30971241074791767,0.008986721864773695,0.008986721931446263,6.667256850778625e-11,gamma_high,0.10618285954122597,0.41600000000000004,0.38018939632056126,0.012702139979330134,0.012702139867936554,gamma_low
15509,0.17353020515292886,0.025,0.0,1.062442982941866,0.0927152982494728,0.008023065578777364,0.00802306560171265,2.2935285615144352e-11,gamma_low,0.1716285741306464,1.072,0.06918309709189363,0.013726330205299333,0.013726330390327364,gamma_low
15510,0.14422255870886147,0.025,0.0,0.7122717626392842,0.7757963189933018,0.005950745703071474,0.005950745818027234,1.1495576018871745e-10,m_high,0.13975889584372692,0.752,0.6918309709189366,0.027187152214472706,0.027187152231232217,m_high
15511,0.07461381335742773,0.025,0.0,0.9957872927188873,0.02594443326559652,0.0016773284304992687,0.0016773284893317473,5.883247860237473e-11,gamma_high,0.07497215871614822,0.992,0.03630780547701014,0.00238239692541093,0.0023823974462495335,gamma_low
15512,0.08687454098835588,0.025,0.0,0.5576396323740482,0.6745491755930269,0.004133554955231952,0.0041335548463270685,-1.0890488337522708e-10,m_high,0.08322512922855824,0.6000000000000001,0.5754399373371569,0.017999697089823668,0.017999697080331056,gamma_low
15513,0.1555448283441365,0.025,0.0,1.1475890189409257,0.02329296645971219,0.0035578179295538592,0.0035578183934886812,4.6393482198286984e-10,gamma_high,0.15637256710315395,1.1440000000000001,0.034673685045253165,0.00428044819270698,0.0042804478015296635,gamma_low
15514,0.16615381590090694,0.025,0.0,0.6974170595407486,0.1951376731417702,0.008530891067100503,0.00853089134488692,2.7778641713271934e-10,gamma_low,0.16313574846647821,0.712,0.15848931924611134,0.020525150707777693,0.020525150497371476,gamma_low
15515,0.09508949606679382,0.025,0.0,0.8075172163546085,0.05644698260040304,0.0029200721074908484,0.002920072095123987,-1.2366861441154287e-11,gamma_high,0.09597118101395755,0.8,0.07585775750291836,0.006995981973061486,0.006995982064648678,gamma_low
15516,0.1134257111232728,0.025,0.0,0.784364253282547,0.011084918146987807,0.003037734454444084,0.0030377349680070446,5.135629603872371e-10,gamma_high,0.11357588640823205,0.784,0.013803842646028852,0.004135884656238135,0.004135883992441253,gamma_high
15517,0.185316327912733,0.025,0.0,0.9240809448063373,0.319936485916187,0.01099860957683312,0.010998609564878163,-1.1954957856996629e-11,gamma_low,0.18040940168919173,0.9520000000000001,0.26302679918953814,0.034065246388848766,0.03406524620152269,gamma_low
15518,0.13726297272369267,0.025,0.0,0.4738609202206135,0.03823259652835929,0.002321274650482865,0.002321271922409151,-2.7280737139798172e-09,gamma_low,0.13589156155398616,0.48000000000000004,0.0199526231496888,0.0031189577741904144,0.003118955862883737,gamma_low
15519,0.067656525131315,0.025,0.0,1.034094589948654,0.13231686914321417,0.004941811891996247,0.004941811751040054,-1.4095619289833383e-10,gamma_low,0.06663366407821109,1.048,0.1,0.010121553604615233,0.010121553738268094,gamma_low
15520,0.06580216274596751,0.025,0.0,0.7690588608384132,0.48250861435814685,0.0033997856167487556,0.0033997853824633295,-2.342854261289107e-10,m_low,0.06776524331828848,0.736,0.5495408738576245,0.013755533287208807,0.013755533291318655,m_low
15521,0.1345022382680327,0.025,0.0,0.9353869400918483,0.013918507886972116,0.0013665409630618892,0.0013665401461835764,-8.168783128224832e-10,gamma_low,0.13434863873071853,0.936,0.01148153621496883,0.00484862281932674,0.004848623035706609,gamma_high
15522,0.1825198113918305,0.025,0.0,0.4852171026170254,0.15479427816083546,0.004120810849636811,0.004120811482211762,6.325749507540834e-10,gamma_low,0.17952181257471492,0.496,0.12589254117941676,0.013746974611911966,0.013746974796434467,gamma_low
15523,0.11146232448518278,0.025,0.0,1.0189371362328528,0.053601876896479696,0.0029536715211458254,0.0029536709225875973,-5.985582281556323e-10,gamma_low,0.11074938237171351,1.024,0.039810717055349734,0.007912776363815542,0.007912776282534936,gamma_low
15524,0.09228298496454955,0.025,0.0,0.5955996207892895,0.027806527426555996,0.001173393256486836,0.0011733932184317813,-3.8055054550276135e-11,gamma_high,0.09275774736825289,0.5920000000000001,0.038018939632056124,0.0026820162265289594,0.00268201524739921,gamma_low
15525,0.16419874522835018,0.025,0.0,1.1120627388358115,0.9607326529967518,0.005594552512793051,0.005594552342774504,-1.7001854698411867e-10,m_high,0.15938741742023113,1.1600000000000001,0.8709635899560806,0.5699118153368715,0.5699118153314388,m_low
15526,0.15370046054013076,0.025,0.0,0.6618433102965355,0.08648218869641787,0.004890653350797403,0.004890653497546746,1.4674934271236006e-10,gamma_low,0.15172194540421843,0.672,0.06025595860743578,0.008696655121028383,0.008696655067329894,gamma_low
15527,0.08410549056716264,0.025,0.0,0.8453321747481823,0.25002398426909167,0.006541787721028045,0.006541787625767651,-9.526039419088805e-11,gamma_low,0.08173259802779691,0.8720000000000001,0.19054607179632474,0.015759523212444875,0.01575952324744763,gamma_low
15528,0.07745581986382605,0.025,0.0,0.4073081508278847,0.06987828584195416,0.0014067183783806354,0.0014067192337235337,8.553428982888828e-10,gamma_high,0.07851632070874161,0.4,0.09120108393559097,0.0035081377436916553,0.003508137926355975,gamma_low
15529,0.1461398825980723,0.025,0.0,1.0972293697297573,0.20930501966816503,0.0089559946547853,0.00895599457915282,-7.563248118069854e-11,gamma_low,0.14367238070912025,1.112,0.17378008287493754,0.025704422142811365,0.02570442218625646,gamma_low
15530,0.17541231974028054,0.025,0.0,0.7470107279717921,0.018821111639809145,0.0021137657218298473,0.002113766268694517,5.468646698675306e-10,gamma_high,0.17613959772572882,0.744,0.02754228703338166,0.007430143200900894,0.007430144471353347,gamma_high
15531,0.10436169034801425,0.025,0.0,0.9570399656891823,0.6290673348825003,0.006008174198750058,0.006008174434156511,2.354064530113442e-10,m_high,0.10101071938336759,1.0,0.5495408738576245,0.018314757461562973,0.018314757424207805,m_low
15532,0.12267920370213689,0.025,0.0,0.6338916353881359,0.10691650482820983,0.0033883621896313512,0.0033883629130849325,7.234535813298304e-10,gamma_high,0.1242481438853346,0.624,0.13182567385564073,0.008513325378540625,0.008513325578561694,gamma_low
15533,0.19459268408827485,0.025,0.0,0.8736793383955955,0.035654311928137374,0.004970038193099895,0.004970037036118183,-1.1569817118251002e-09,gamma_low,0.19302040818657346,0.88,0.018197008586099836,0.00530412648186035,0.005304126526277166,gamma_low
15534,0.12784010758623482,0.025,0.0,0.5235087618231773,0.3960556511556242,0.00707487657859444,0.007074876758876574,1.8028213470688836e-10,a1_high,0.13354791902290628,0.488,0.47863009232263826,0.02134806703738298,0.021348066952083373,gamma_low
15535,0.05825657276436687,0.025,0.0,1.1837706975638866,0.011889846972358929,0.002764398070638118,0.0027643978403903017,-2.3024781647257297e-10,gamma_high,0.05833093010103059,1.1840000000000002,0.014454397707459272,0.0035328179757638366,0.003532817751716606,gamma_high
15536,0.05310992328450084,0.025,0.0,0.5499849185347557,0.18166036920657644,0.0031349125497279096,0.00313491247821803,-7.150987961501709e-11,gamma_low,0.051878844648866974,0.5680000000000001,0.13803842646028852,0.006531996176990956,0.0065319961046291074,gamma_low
15537,0.13408483555540446,0.025,0.0,1.158464580029249,0.06064803186493816,0.005015954580598344,0.00501595477043596,1.8983761611301997e-10,gamma_high,0.13528007300759232,1.1520000000000001,0.07943282347242814,0.008989071470941764,0.008989071221342168,gamma_low
15538,0.1986001457553357,0.025,0.0,0.6082452230155468,0.7247957402375123,0.01219713080354924,0.012197130442154857,-3.6139438316928896e-10,a1_low,0.19119820023085501,0.648,0.6309573444801934,0.036291304435458784,0.03629130428549386,m_high
15539,0.11991855795495214,0.025,0.0,0.8997174486517906,0.02168561561902866,0.002268270945020362,0.002268271160958797,2.1593843510178679e-10,gamma_high,0.12047130713127573,0.896,0.03162277660168379,0.0026889560459122637,0.0026889558050531576,gamma_low
15540,0.10134070939384401,0.025,0.0,0.7232427440583706,0.0410805866697313,0.0013601043721551808,0.0013601043996056543,2.7450473534876285e-11,gamma_high,0.10178280873139402,0.72,0.05011872336272725,0.007207881395744556,0.007207881401913928,gamma_high
15541,0.17967671914957467,0.025,0.0,0.9819779887795448,0.12318599715744324,0.007555287075055181,0.007555286110808105,-9.642470754148147e-10,gamma_low,0.17772463065545843,0.992,0.1,0.018014304273226457,0.01801430448217348,gamma_low
15542,0.15271704355254773,0.025,0.0,0.4318082228302956,0.010319357097837501,0.003182079417616193,0.0031820794651873183,4.7571125424278327e-11,gamma_high,0.15489881628435012,0.42400000000000004,0.034673685045253165,0.003182079417616193,0.0031820794651873183,gamma_high
15543,0.07197784604504705,0.025,0.0,1.0731209956109522,0.34374680507864713,0.00817950523720608,0.008179505160645289,-7.656079069329191e-11,m_low,0.07508837829753567,1.024,0.4365158322401661,0.01998971161902655,0.01998971163431088,gamma_low
15544,0.07896055770106614,0.025,0.0,0.6865372642874717,0.016036465686725527,0.000524479277498989,0.0005244830461886931,3.76868970416739e-09,gamma_low,0.07880943647176593,0.6880000000000001,0.012022644346174132,0.0021982604170679024,0.0021982599747378847,gamma_high
15545,0.15994232748635115,0.025,0.0,0.8218083076179028,0.5559429534130476,0.007273251752081293,0.007273251695454041,-5.662725149901959e-11,a1_high,0.16497060151560625,0.784,0.6309573444801934,0.025847938385262337,0.02584793839663717,m_low
15546,0.1682125011458993,0.025,0.0,0.5716377548873425,0.04652250206716706,0.002335942004381522,0.002335942520546361,5.161648387354278e-10,gamma_low,0.16720038583247215,0.5760000000000001,0.034673685045253165,0.006157771936619819,0.006157772451376175,gamma_low
15547,0.08951490055769683,0.025,0.0,1.1364162549376489,0.13434784310089046,0.006379694104829529,0.006379694336320443,2.3149091411128753e-10,gamma_high,0.09121506934436419,1.12,0.17378008287493754,0.014679858056770063,0.014679858108982638,gamma_low
15548,0.10843962691724301,0.025,0.0,0.46015519723296167,0.8338279321258727,0.008119174505672093,0.008119174715652013,2.0997992060400872e-10,a1_low,0.10234879848645256,0.512,0.6918309709189366,0.01767077659569654,0.017670776538847324,m_high
15549,0.18678707182407384,0.025,0.0,1.0451691284775735,0.024133922601079515,0.0026975334510052113,0.002697534117696307,6.666910955591132e-10,gamma_low,0.18607434114826288,1.048,0.015848931924611134,0.00917192561409511,0.009171925328873773,gamma_low
15550,0.1410731049720198,0.025,0.0,0.7949505105614663,0.2880771007281328,0.008920454888026537,0.008920454612759202,-2.7526733496763267e-10,gamma_high,0.14510090347516102,0.768,0.34673685045253166,0.025053661657974315,0.025053661628022823,gamma_low
15551,0.06033162758685649,0.025,0.0,0.9098869405686855,0.09964248709083183,0.003248829850099563,0.003248829904364666,5.426510282791064e-11,gamma_low,0.05955840624536344,0.92,0.07244359600749899,0.007416142722309985,0.0074161426671269775,gamma_low
15552,0.06060638455674053,0.025,0.0,0.6555503301322461,0.2629109478378458,0.0031787731207117043,0.003178773181109551,6.039784688008365e-11,gamma_high,0.062265575266729226,0.632,0.31622776601683794,0.010873196103445988,0.010873196028830382,gamma_low
15553,0.1395512222312391,0.025,0.0,0.8392214998602867,0.07583955573103426,0.004694889590864708,0.004694889528010819,-6.285388876037246e-11,gamma_high,0.14087005061285604,0.8320000000000001,0.09549925860214359,0.009346173408165197,0.009346173184958213,gamma_low
15554,0.18756910520605746,0.025,0.0,0.5893936023116112,0.9063513960250861,0.012966171813268751,0.012966171818565074,5.296322408421261e-12,a1_low,0.17351647651696966,0.68,0.6918309709189366,0.02719069890744449,0.02719069902683952,m_high
15555,0.10626685614697637,0.025,0.0,1.1056727938354016,0.03138500059938241,0.0029269713844244593,0.0029269717544372627,3.700128033828909e-10,gamma_high,0.10660054426649117,1.104,0.038018939632056124,0.004278667527392892,0.004278667495194616,gamma_low
15556,0.08796611553989352,0.025,0.0,0.4790088072419167,0.05056807601592129,0.002420498567990348,0.0024204986059984846,3.800813656862356e-11,gamma_low,0.08669229471178662,0.488,0.023988329190194897,0.002420498567990348,0.0024204986059984846,gamma_low
15557,0.16836882098577918,0.025,0.0,1.0125464640557764,0.17471561709474295,0.010959346956497668,0.010959346732210514,-2.2428715308608904e-10,gamma_high,0.17192909954375196,0.992,0.2187761623949553,0.021889905203801206,0.02188990498589999,gamma_low
15558,0.15787084558978678,0.025,0.0,0.7627666316926479,0.014635828181193638,0.0020688901259722256,0.0020688930031727104,2.8772004848076627e-09,gamma_high,0.15840720647430093,0.76,0.02187761623949553,0.006606923320776258,0.006606922765196753,gamma_high
15559,0.07978893043473363,0.025,0.0,0.9292785182595252,0.4231289510567556,0.004935135766526148,0.004935135811320895,4.479474690483043e-11,m_high,0.07762979559518769,0.9600000000000001,0.3630780547701014,0.0194889361020018,0.01948893610033031,m_low
15560,0.07239766609854997,0.025,0.0,0.5173010163009166,0.013055414115113104,0.0013393986780519626,0.0013393992184939337,5.404419711231567e-10,gamma_high,0.07300205699840842,0.512,0.028840315031266057,0.0013393986780519626,0.0013393992184939337,gamma_high
15561,0.1513447836507112,0.025,0.0,1.1773790463805198,0.3910457353583468,0.013270452908042492,0.013270452923597357,1.555486468796108e-11,m_low,0.15597778309386262,1.1440000000000001,0.4570881896148752,0.03837530925905491,0.03837530925651841,m_low
15562,0.1806169578805566,0.025,0.0,0.6276000007987023,0.03272311705219709,0.002666038932025571,0.0026660381506074917,-7.814180791147762e-10,gamma_low,0.17948421325675473,0.632,0.0199526231496888,0.007410279904139548,0.007410279266008806,gamma_high
15563,0.09930327367037536,0.025,0.0,0.86756998822093,0.10937220533412675,0.0043426382671301125,0.004342638159568755,-1.075613573903178e-10,gamma_high,0.10067705728471599,0.8560000000000001,0.13803842646028852,0.011392221489965468,0.01139222160549273,gamma_low
15564,0.11849995814263822,0.025,0.0,0.7407167688012123,0.5773539180704413,0.008944125003911977,0.008944125143434139,1.3952216118551242e-10,a1_high,0.12416538412788668,0.6880000000000001,0.6918309709189366,0.01928712248313524,0.019287122519156367,m_low
15565,0.1989186763763428,0.025,0.0,0.9509298406541348,0.019253466113405848,0.0012972457532879533,0.0012972449229005515,-8.303874018521923e-10,gamma_low,0.19860451722652367,0.9520000000000001,0.015848931924611134,0.3141717903467569,0.31417179035042714,gamma_high
15566,0.1321658375207335,0.025,0.0,0.40110120400786403,0.22982202884606223,0.0032897099372768395,0.0032897100473782068,1.1010136725941866e-10,gamma_low,0.1287588099463912,0.41600000000000004,0.19054607179632474,0.011442298962340907,0.011442298614568004,gamma_low
15567,0.05407706485129893,0.025,0.0,1.0908400192856789,0.06899413028741357,0.0016908726624590468,0.0016908725218779423,-1.405811044831451e-10,gamma_low,0.05372270020690845,1.096,0.054954087385762455,0.00452138449722718,0.004521384588636278,gamma_low
