gamma_1,gamma_2,delta_gamma,reference_noise_level,max_abs_g_difference,rms_g_difference,l2_g_difference,relative_l2_difference,mean_rms_g,sigma_reference,snr_sep,snr_sep_rms
0.004331483223376399,0.004361537789208006,3.0054565831607108e-05,0.002,2.2724270820617676e-07,5.8354066963769746e-08,5.835406696376974e-07,3.2415141138803235e-06,0.018002101769014282,3.6004203538028564e-05,0.016207570569401617,0.001620757056940162
0.004361537789208006,0.004391800892596086,3.0263103388080206e-05,0.002,2.2724270820617676e-07,5.874719019200712e-08,5.874719019200712e-07,3.2633622941200273e-06,0.018002043566495405,3.600408713299081e-05,0.01631681147060014,0.0016316811470600137
0.004391800892596086,0.004422273980505897,3.0473087909810986e-05,0.002,2.2724270820617676e-07,5.9195898776006604e-08,5.919589877600661e-07,3.2882984275324884e-06,0.018001984941624263,3.600396988324853e-05,0.016441492137662442,0.0016441492137662442
0.004422273980505897,0.004452958509942656,3.068452943675876e-05,0.002,2.3096799850463867e-07,5.9601843465880945e-08,5.960184346588095e-07,3.3108592831416927e-06,0.01800192589560147,3.600385179120294e-05,0.01655429641570846,0.001655429641570846
0.004452958509942656,0.004483855948021186,3.0897438078530265e-05,0.002,2.3469328880310059e-07,6.009381916077354e-08,6.009381916077354e-07,3.338199373204509e-06,0.01800186640832252,3.600373281664504e-05,0.016690996866022545,0.0016690996866022543
0.004483855948021186,0.004514967772036102,3.111182401491566e-05,0.002,2.3469328880310059e-07,6.054791217456718e-08,6.054791217456718e-07,3.363435348119566e-06,0.018001806459106873,3.600361291821375e-05,0.01681717674059783,0.0016817176740597831
0.004514967772036102,0.0045462954695324,3.132769749629796e-05,0.002,2.3469328880310059e-07,6.083203080122774e-08,6.083203080122774e-07,3.379229456227131e-06,0.018001746134500722,3.600349226900144e-05,0.016896147281135657,0.0016896147281135656
0.0045462954695324,0.004577840538376616,3.1545068844216796e-05,0.002,2.384185791015625e-07,6.132143898501054e-08,6.132143898501054e-07,3.4064276528817563e-06,0.01800168541173451,3.6003370823469025e-05,0.01703213826440878,0.0017032138264408778
0.004577840538376616,0.004609604486828434,3.176394845181771e-05,0.002,2.384185791015625e-07,6.165497884017025e-08,6.165497884017025e-07,3.4249675390470073e-06,0.01800162428906572,3.600324857813144e-05,0.017124837695235037,0.0017124837695235036
0.004609604486828434,0.004641588833612777,3.198434678434309e-05,0.002,2.384185791015625e-07,6.212322991859464e-08,6.212322991859464e-07,3.4509909351767007e-06,0.01800156276429447,3.600312552858894e-05,0.0172549546758835,0.00172549546758835
0.004641588833612777,0.004673795107992464,3.220627437968641e-05,0.002,2.421438694000244e-07,6.249294186255094e-08,6.249294186255093e-07,3.471540650426535e-06,0.018001500819203334,3.600300163840667e-05,0.01735770325213267,0.001735770325213267
0.004673795107992464,0.004706224849841282,3.2429741848818104e-05,0.002,2.4586915969848633e-07,6.328220392455484e-08,6.328220392455484e-07,3.5153970938149535e-06,0.018001438311448396,3.6002876622896796e-05,0.01757698546907476,0.0017576985469074762
0.004706224849841282,0.004738879609717651,3.265475987636931e-05,0.002,2.4586915969848633e-07,6.340964652402344e-08,6.340964652402344e-07,3.522488992612437e-06,0.018001375350500663,3.6002750701001327e-05,0.017612444963062187,0.0017612444963062187
0.004738879609717651,0.004771760948938746,3.288133922109502e-05,0.002,2.4586915969848633e-07,6.394395959784735e-08,6.394395959784734e-07,3.552183275085626e-06,0.01800131205119363,3.600262410238726e-05,0.01776091637542813,0.0017760916375428133
0.004771760948938746,0.004804870439655129,3.310949071638324e-05,0.002,2.4959444999694824e-07,6.426841088750411e-08,6.426841088750411e-07,3.5702196729570345e-06,0.018001248319343275,3.600249663868655e-05,0.017851098364785174,0.0017851098364785173
0.004804870439655129,0.004838209664925958,3.333922527082832e-05,0.002,2.5331974029541016e-07,6.476504837960044e-08,6.476504837960044e-07,3.5978215479040133e-06,0.01800118419362147,3.600236838724294e-05,0.017989107739520064,0.0017989107739520064
0.004838209664925958,0.004871780218794631,3.3570553868673275e-05,0.002,2.4959444999694824e-07,6.533969624219446e-08,6.533969624219445e-07,3.629757367424915e-06,0.01800111953173026,3.600223906346052e-05,0.018148786837124578,0.0018148786837124578
0.004871780218794631,0.004905583706365045,3.380348757041438e-05,0.002,2.5704503059387207e-07,6.576082152809184e-08,6.576082152809184e-07,3.6531649856658263e-06,0.018001054369600623,3.600210873920125e-05,0.018265824928329136,0.0018265824928329136
0.004905583706365045,0.004939621743878321,3.4038037513275596e-05,0.002,2.5331974029541016e-07,6.605317956062655e-08,6.605317956062654e-07,3.669419502263875e-06,0.018000988853924864,3.600197770784973e-05,0.018347097511319375,0.0018347097511319378
0.004939621743878321,0.004973895958790063,3.4274214911741985e-05,0.002,2.60770320892334e-07,6.668333044525659e-08,6.668333044525659e-07,3.7044395385340527e-06,0.018000922879590306,3.6001845759180616e-05,0.018522197692670262,0.0018522197692670262
0.004973895958790063,0.005008407989848212,3.451203105814954e-05,0.002,2.5704503059387207e-07,6.69321811350644e-08,6.693218113506439e-07,3.718277586190624e-06,0.018000856467425934,3.600171293485187e-05,0.01859138793095312,0.001859138793095312
0.005008407989848212,0.005043159487171359,3.4751497323146606e-05,0.002,2.644956111907959e-07,6.762280561837702e-08,6.762280561837702e-07,3.7566577443852865e-06,0.018000789590014235,3.600157918002847e-05,0.01878328872192643,0.001878328872192643
0.005043159487171359,0.0050781521123276704,3.499262515631145e-05,0.002,2.60770320892334e-07,6.802277057288961e-08,6.802277057288961e-07,3.778891196628168e-06,0.018000722178395885,3.600144435679177e-05,0.018894455983140834,0.0018894455983140834
0.0050781521123276704,0.005113387538414326,3.523542608665532e-05,0.002,2.644956111907959e-07,6.85243803653603e-08,6.85243803653603e-07,3.8067716424453517e-06,0.018000654308053626,3.6001308616107255e-05,0.019033858212226758,0.0019033858212226759
0.005113387538414326,0.005148867450137492,3.54799117231663e-05,0.002,2.682209014892578e-07,6.902053843604455e-08,6.902053843604456e-07,3.834349539551186e-06,0.018000585946612337,3.6001171893224674e-05,0.01917174769775593,0.0019171747697755927
0.005148867450137492,0.005184593543892913,3.5726093755420775e-05,0.002,2.682209014892578e-07,6.929986547331962e-08,6.929986547331962e-07,3.849881906878293e-06,0.01800051719755528,3.6001034395110556e-05,0.019249409534391467,0.0019249409534391464
0.005184593543892913,0.005220567527846975,3.597398395406223e-05,0.002,2.7194619178771973e-07,6.995551577945477e-08,6.995551577945477e-07,3.886320821802816e-06,0.018000447978199413,3.600089595639883e-05,0.019431604109014077,0.0019431604109014077
0.005220567527846975,0.005256791122018419,3.6223594171443975e-05,0.002,2.7194619178771973e-07,7.040991147113113e-08,7.040991147113113e-07,3.91157955798334e-06,0.018000378217395065,3.600075643479013e-05,0.0195578977899167,0.00195578977899167
0.005256791122018419,0.005293266058360562,3.647493634214259e-05,0.002,2.7567148208618164e-07,7.10039408603262e-08,7.100394086032619e-07,3.944595897761174e-06,0.018000307940447276,3.600061588089455e-05,0.019722979488805865,0.001972297948880587
0.005293266058360562,0.005329994080844088,3.6728022483526086e-05,0.002,2.7567148208618164e-07,7.129155687249145e-08,7.129155687249145e-07,3.960589854062105e-06,0.01800023721198311,3.600047442396622e-05,0.019802949270310524,0.0019802949270310527
0.005329994080844088,0.0053669769455404765,3.6982864696388784e-05,0.002,2.7939677238464355e-07,7.199067778833565e-08,7.199067778833565e-07,3.999445217622393e-06,0.018000165990805336,3.600033198161067e-05,0.019997226088111966,0.0019997226088111966
0.0053669769455404765,0.005404216420705915,3.723947516543879e-05,0.002,2.7939677238464355e-07,7.222083808522604e-08,7.222083808522604e-07,4.012247759160411e-06,0.018000094316293846,3.6000188632587693e-05,0.020061238795802055,0.0020061238795802054
0.005404216420705915,0.005441714286865887,3.749786615997192e-05,0.002,2.8312206268310547e-07,7.310722045222197e-08,7.310722045222198e-07,4.061507263209194e-06,0.018000022088956305,3.600004417791261e-05,0.020307536316045975,0.0020307536316045973
0.005441714286865887,0.005479472336900287,3.775805003439995e-05,0.002,2.8312206268310547e-07,7.312185649543008e-08,7.312185649543008e-07,4.062336778596347e-06,0.017999949408600183,3.599989881720037e-05,0.02031168389298173,0.002031168389298173
0.005479472336900287,0.005517492376129128,3.802003922884125e-05,0.002,2.868473529815674e-07,7.403351090791882e-08,7.403351090791883e-07,4.113001101562814e-06,0.017999876265481274,3.599975253096255e-05,0.020565005507814066,0.0020565005507814068
0.005517492376129128,0.005555776222398878,3.8283846269749656e-05,0.002,2.868473529815674e-07,7.437622489524845e-08,7.437622489524846e-07,4.132057832691868e-06,0.017999802497148346,3.599960499429669e-05,0.020660289163459338,0.0020660289163459337
0.005555776222398878,0.005594325706169377,3.8549483770499056e-05,0.002,2.905726432800293e-07,7.494975735569497e-08,7.494975735569495e-07,4.163938266117603e-06,0.017999728277810677,3.599945655562135e-05,0.02081969133058801,0.0020819691330588013
0.005594325706169377,0.005633142670601352,3.881696443197493e-05,0.002,2.942979335784912e-07,7.546096835947855e-08,7.546096835947855e-07,4.192356716192729e-06,0.017999653528530876,3.5999307057061755e-05,0.020961783580963636,0.002096178358096364
0.005633142670601352,0.005672228971644543,3.908630104319105e-05,0.002,2.942979335784912e-07,7.605988080182126e-08,7.605988080182127e-07,4.225647949445142e-06,0.017999578221325436,3.599915644265087e-05,0.021128239747225712,0.002112823974722571
0.005672228971644543,0.0057115864781264345,3.935750648189143e-05,0.002,2.942979335784912e-07,7.637723854999971e-08,7.637723854999972e-07,4.243297210858151e-06,0.017999502451668578,3.5999004903337155e-05,0.021216486054290752,0.002121648605429075
0.0057115864781264345,0.005751217071841614,3.963059371517915e-05,0.002,2.980232238769531e-07,7.706443884834829e-08,7.706443884834829e-07,4.281494201532402e-06,0.017999426186485534,3.599885237297107e-05,0.021407471007662007,0.002140747100766201
0.005751217071841614,0.005791122647641758,3.9905575800144345e-05,0.002,3.0174851417541504e-07,7.758762513918737e-08,7.758762513918737e-07,4.310579439645971e-06,0.017999349327745984,3.599869865549197e-05,0.021552897198229854,0.0021552897198229854
0.005791122647641758,0.005831305113526219,4.0182465884460936e-05,0.002,3.0174851417541504e-07,7.794523170911463e-08,7.794523170911462e-07,4.330465790776764e-06,0.01799927201252257,3.599854402504514e-05,0.021652328953883818,0.002165232895388382
0.005831305113526219,0.005871766390733255,4.046127720703629e-05,0.002,3.0547380447387695e-07,7.87335472189404e-08,7.873354721894039e-07,4.3742817958653694e-06,0.017999194129047748,3.59983882580955e-05,0.021871408979326844,0.0021871408979326845
0.005871766390733255,0.0059125084138318814,4.074202309862617e-05,0.002,3.0547380447387695e-07,7.905794590453576e-08,7.905794590453576e-07,4.392323889714725e-06,0.01799911570493734,3.5998231409874685e-05,0.021961619448573617,0.002196161944857362
0.0059125084138318814,0.00595353313081437,4.102471698248875e-05,0.002,3.0919909477233887e-07,7.963778762263359e-08,7.963778762263359e-07,4.424558290550139e-06,0.017999036828765937,3.599807365753187e-05,0.02212279145275069,0.002212279145275069
0.00595353313081437,0.005994842503189409,4.130937237503858e-05,0.002,3.0919909477233887e-07,8.043617738748897e-08,8.043617738748898e-07,4.468935404476403e-06,0.017998957269983892,3.5997914539967784e-05,0.02234467702238202,0.002234467702238202
0.005994842503189409,0.006036438506075864,4.159600288645548e-05,0.002,3.129243850708008e-07,8.091180773462215e-08,8.091180773462216e-07,4.495380873042141e-06,0.01799887707398351,3.5997754147967024e-05,0.0224769043652107,0.00224769043652107
0.006036438506075864,0.00607832312829723,4.188462222136542e-05,0.002,3.166496753692627e-07,8.143868764589025e-08,8.143868764589026e-07,4.524674092087415e-06,0.01799879637481676,3.599759274963352e-05,0.02262337046043707,0.0022623370460437067
0.00607832312829723,0.0061204983724767025,4.217524417947285e-05,0.002,3.166496753692627e-07,8.18769475255623e-08,8.187694752556229e-07,4.549044006047412e-06,0.017998715206253586,3.599743041250717e-05,0.022745220030237063,0.0022745220030237065
0.0061204983724767025,0.006162966255132942,4.246788265623979e-05,0.002,3.203749656677246e-07,8.242441558871843e-08,8.242441558871842e-07,4.5794818463538145e-06,0.017998633547230844,3.599726709446169e-05,0.022897409231769073,0.0022897409231769075
0.006162966255132942,0.0062057288067765,4.27625516435581e-05,0.002,3.203749656677246e-07,8.314096376191147e-08,8.314096376191148e-07,4.619314222853827e-06,0.017998551246108288,3.599710249221658e-05,0.023096571114269132,0.002309657111426913
0.0062057288067765,0.006248788072006888,4.3059265230387805e-05,0.002,3.241002559661865e-07,8.363176897850148e-08,8.363176897850148e-07,4.646604773833582e-06,0.017998468354669832,3.5996936709339664e-05,0.023233023869167906,0.0023233023869167905
0.006248788072006888,0.006292146109610344,4.335803760345536e-05,0.002,3.2782554626464844e-07,8.439478472849998e-08,8.439478472849998e-07,4.689019900475995e-06,0.01799838484795785,3.59967696959157e-05,0.02344509950237998,0.002344509950237998
0.006292146109610344,0.006335804992658254,4.3658883047910206e-05,0.002,3.2782554626464844e-07,8.483907772973327e-08,8.483907772973327e-07,4.713727089777645e-06,0.01799830073185999,3.599660146371998e-05,0.02356863544888823,0.002356863544888823
0.006335804992658254,0.006379766808606282,4.396181594802824e-05,0.002,3.3155083656311035e-07,8.548289488404629e-08,8.548289488404629e-07,4.749520426216764e-06,0.017998216075078087,3.5996432150156174e-05,0.02374760213108382,0.002374760213108382
0.006379766808606282,0.006424033659394191,4.4266850787909144e-05,0.002,3.3155083656311035e-07,8.579764674267923e-08,8.579764674267923e-07,4.767030920819642e-06,0.01799813094728725,3.59962618945745e-05,0.02383515460409821,0.0023835154604098206
0.006424033659394191,0.006468607661546328,4.457400215213646e-05,0.002,3.390014171600342e-07,8.682801327789618e-08,8.682801327789617e-07,4.824302448167776e-06,0.017998045149692596,3.599609029938519e-05,0.024121512240838885,0.002412151224083889
0.006468607661546328,0.0065134909462728026,4.488328472647494e-05,0.002,3.3527612686157227e-07,8.730025268781588e-08,8.730025268781589e-07,4.8505641456389725e-06,0.017997958601641315,3.599591720328263e-05,0.02425282072819486,0.002425282072819486
0.0065134909462728026,0.0065586856595714355,4.519471329863297e-05,0.002,3.390014171600342e-07,8.775832655901021e-08,8.775832655901022e-07,4.876039152811978e-06,0.01799787159387361,3.599574318774722e-05,0.02438019576405988,0.002438019576405988
0.0065586856595714355,0.006604193962330305,4.550830275886972e-05,0.002,3.427267074584961e-07,8.84489017855203e-08,8.844890178552029e-07,4.914432894428712e-06,0.017997784014060124,3.599556802812025e-05,0.024572164472143557,0.0024572164472143557
0.006604193962330305,0.006650018030431118,4.582406810081305e-05,0.002,3.46451997756958e-07,8.907594099482588e-08,8.907594099482588e-07,4.9492969603022385e-06,0.01799769577564129,3.599539155128258e-05,0.024746484801511197,0.0024746484801511197
0.006650018030431118,0.006696160054853222,4.614202442210398e-05,0.002,3.46451997756958e-07,8.961031720423994e-08,8.961031720423993e-07,4.979012898669326e-06,0.01799760696104822,3.599521392209644e-05,0.024895064493346632,0.002489506449334663
0.006696160054853222,0.006742622241778342,4.6462186925120066e-05,0.002,3.501772880554199e-07,9.042166224379221e-08,9.042166224379221e-07,5.024118594960863e-06,0.017997517481869188,3.5995034963738376e-05,0.025120592974804318,0.002512059297480432
0.006742622241778342,0.006789406812696112,4.678457091776989e-05,0.002,3.5390257835388184e-07,9.08912384728659e-08,9.089123847286591e-07,5.050235047520346e-06,0.017997427370730658,3.599485474146132e-05,0.025251175237601724,0.0025251175237601723
0.006789406812696112,0.0068365160045102385,4.7109191814126254e-05,0.002,3.5390257835388184e-07,9.163666350629139e-08,9.163666350629138e-07,5.091679135822285e-06,0.017997336647076926,3.599467329415385e-05,0.025458395679111425,0.002545839567911143
0.0068365160045102385,0.0068839520696454964,4.743606513525796e-05,0.002,3.5762786865234375e-07,9.214832131617638e-08,9.214832131617639e-07,5.120134763565036e-06,0.01799724530141382,3.599449060282764e-05,0.025600673817825177,0.0025600673817825176
0.0068839520696454964,0.006931717276155407,4.7765206509910695e-05,0.002,3.5762786865234375e-07,9.285206667956128e-08,9.285206667956127e-07,5.159264072066174e-06,0.017997153350279287,3.5994306700558574e-05,0.025796320360330863,0.0025796320360330863
0.006931717276155407,0.00697981390783066,4.809663167525298e-05,0.002,3.6135315895080566e-07,9.345969366902471e-08,9.345969366902472e-07,5.193053189021423e-06,0.01799706074002994,3.599412148005988e-05,0.025965265945107112,0.002596526594510711
0.00697981390783066,0.0070282442643083524,4.843035647769233e-05,0.002,3.650784492492676e-07,9.402143055141467e-08,9.402143055141466e-07,5.224292939991812e-06,0.01799696755740539,3.599393511481078e-05,0.02612146469995906,0.002612146469995906
0.0070282442643083524,0.0070770106611818895,4.876639687353707e-05,0.002,3.688037395477295e-07,9.49373623192297e-08,9.493736231922971e-07,5.275214137900015e-06,0.017996873650521203,3.5993747301042403e-05,0.02637607068950008,0.0026376070689500077
0.0070770106611818895,0.007126115430111745,4.910476892985589e-05,0.002,3.688037395477295e-07,9.53245506936403e-08,9.532455069364029e-07,5.296756172626356e-06,0.017996779082691726,3.599355816538345e-05,0.02648378086313178,0.0026483780863131782
0.007126115430111745,0.007175560918936928,4.944548882518298e-05,0.002,3.725290298461914e-07,9.621012970587381e-08,9.621012970587381e-07,5.345992092707977e-06,0.01799668387783552,3.599336775567104e-05,0.02672996046353988,0.002672996046353988
0.007175560918936928,0.007225349491787214,4.97885728502857e-05,0.002,3.725290298461914e-07,9.657297558730126e-08,9.657297558730125e-07,5.366182483989986e-06,0.01799658805406392,3.599317610812784e-05,0.02683091241994993,0.0026830912419949933
0.007225349491787214,0.007275483529196233,5.013403740901888e-05,0.002,3.7997961044311523e-07,9.744298185714076e-08,9.744298185714075e-07,5.414554343344115e-06,0.017996491618358826,3.5992983236717654e-05,0.027072771716720574,0.0027072771716720578
0.007275483529196233,0.00732596542821523,5.048189901899706e-05,0.002,3.7997961044311523e-07,9.83096010506376e-08,9.830960105063759e-07,5.462738770627544e-06,0.01799639433231475,3.5992788664629504e-05,0.02731369385313772,0.002731369385313772
0.00732596542821523,0.007376797602527731,5.083217431250085e-05,0.002,3.7997961044311523e-07,9.879107098563531e-08,9.879107098563532e-07,5.489522341847161e-06,0.017996296368545838,3.599259273709168e-05,0.027447611709235806,0.0027447611709235805
0.007376797602527731,0.007427982482564918,5.1184880037187346e-05,0.002,3.8743019104003906e-07,9.943992632247613e-08,9.943992632247612e-07,5.525607531465623e-06,0.017996197840004842,3.599239568000968e-05,0.027628037657328113,0.0027628037657328117
0.007427982482564918,0.007479522515621821,5.1540033056902794e-05,0.002,3.8743019104003906e-07,1.0003138252878775e-07,1.0003138252878775e-06,5.558503773771424e-06,0.01799609869850225,3.59921973970045e-05,0.027792518868857117,0.0027792518868857115
0.007479522515621821,0.007531420165974375,5.189765035255433e-05,0.002,3.91155481338501e-07,1.0103415295544749e-07,1.0103415295544748e-06,5.614256495651416e-06,0.017995998763808637,3.599199752761727e-05,0.02807128247825708,0.0028071282478257078
0.007531420165974375,0.0075836779149971905,5.2257749022815124e-05,0.002,3.91155481338501e-07,1.0135419315259426e-07,1.0135419315259427e-06,5.632071943603518e-06,0.017995898164565295,3.599179632913059e-05,0.0281603597180176,0.00281603597180176
0.0075836779149971905,0.007636298261282242,5.26203462850516e-05,0.002,3.986060619354248e-07,1.0249817404860264e-07,1.0249817404860264e-06,5.695672989494918e-06,0.0179957968509867,3.59915937019734e-05,0.028478364947474587,0.0028478364947474586
0.007636298261282242,0.007689283720758313,5.298545947607109e-05,0.002,3.986060619354248e-07,1.0286270221270231e-07,1.0286270221270231e-06,5.715961702184873e-06,0.017995694788050104,3.599138957610021e-05,0.028579808510924364,0.002857980851092436
0.007689283720758313,0.007742636826811269,5.3353106052956255e-05,0.002,4.023313522338867e-07,1.0395458288785877e-07,1.0395458288785876e-06,5.776669249855278e-06,0.017995591991087793,3.5991183982175586e-05,0.02888334624927639,0.002888334624927639
0.007742636826811269,0.0077963601304052365,5.372330359396712e-05,0.002,4.023313522338867e-07,1.042354161969057e-07,1.042354161969057e-06,5.792308229110891e-06,0.017995488512341416,3.599097702468283e-05,0.028961541145554458,0.002896154114555446
0.0077963601304052365,0.00785045620020451,5.409606979927314e-05,0.002,4.0605664253234863e-07,1.0516859917533489e-07,1.051685991753349e-06,5.844198528690027e-06,0.017995384424236587,3.5990768848473174e-05,0.029220992643450135,0.0029220992643450134
0.00785045620020451,0.00790492762269642,5.447142249190989e-05,0.002,4.1350722312927246e-07,1.0582015206358558e-07,1.0582015206358559e-06,5.88043946190507e-06,0.017995279561861744,3.599055912372349e-05,0.02940219730952535,0.002940219730952535
0.00790492762269642,0.007959777002314986,5.484937961856666e-05,0.002,4.0978193283081055e-07,1.065806730342748e-07,1.065806730342748e-06,5.922736455808932e-06,0.017995173992545632,3.599034798509126e-05,0.029613682279044665,0.002961368227904467
0.007959777002314986,0.008015006961565405,5.522995925041907e-05,0.002,4.172325134277344e-07,1.073928914587913e-07,1.073928914587913e-06,5.967907075025374e-06,0.017995067635722978,3.5990135271445954e-05,0.029839535375126874,0.0029839535375126873
0.008015006961565405,0.008070620141149508,5.561317958410229e-05,0.002,4.172325134277344e-07,1.0808756831672071e-07,1.0808756831672071e-06,6.00654656071182e-06,0.01799496053584433,3.5989921071688664e-05,0.030032732803559104,0.0030032732803559102
0.008070620141149508,0.008126619200091946,5.5999058942438756e-05,0.002,4.209578037261963e-07,1.0869354409643865e-07,1.0869354409643865e-06,6.040257478783431e-06,0.017994852782058993,3.5989705564117986e-05,0.030201287393917153,0.0030201287393917154
0.008126619200091946,0.008183006815867389,5.6387615775442546e-05,0.002,4.246830940246582e-07,1.0948651517751699e-07,1.0948651517751698e-06,6.0843606981625245e-06,0.017994744330424375,3.5989488660848755e-05,0.03042180349081262,0.003042180349081262
0.008183006815867389,0.00823978568452852,5.677886866113126e-05,0.002,4.284083843231201e-07,1.1050252237835518e-07,1.1050252237835518e-06,6.140859340091808e-06,0.017994634994636292,3.598926998927259e-05,0.030704296700459037,0.003070429670045904
0.00823978568452852,0.008296958520834907,5.717283630638642e-05,0.002,4.3213367462158203e-07,1.1125949161462504e-07,1.1125949161462503e-06,6.182963590759513e-06,0.017994524790814426,3.598904958162885e-05,0.030914817953797562,0.0030914817953797565
0.008296958520834907,0.008354528058382871,5.7569537547964844e-05,0.002,4.3213367462158203e-07,1.1172145954449694e-07,1.1172145954449695e-06,6.20867452355274e-06,0.0179944139639917,3.59888279279834e-05,0.0310433726177637,0.0031043372617763697
0.008354528058382871,0.008412497049736118,5.796899135324628e-05,0.002,4.3585896492004395e-07,1.1270226890446802e-07,1.1270226890446801e-06,6.263219675953886e-06,0.01799430240921631,3.598860481843262e-05,0.03131609837976943,0.003131609837976943
0.008412497049736118,0.008470868266557402,5.8371216821284655e-05,0.002,4.3958425521850586e-07,1.1344612843501326e-07,1.1344612843501326e-06,6.304597674149827e-06,0.017994190002030765,3.598838000406153e-05,0.03152298837074914,0.003152298837074914
0.008470868266557402,0.008529644499741026,5.877623318362342e-05,0.002,4.4330954551696777e-07,1.1436276227563863e-07,1.1436276227563862e-06,6.355578209192019e-06,0.01799407677970774,3.5988153559415483e-05,0.03177789104596009,0.0031777891045960097
0.008529644499741026,0.00858882855954625,5.918405980522359e-05,0.002,4.4330954551696777e-07,1.1480182791980961e-07,1.1480182791980962e-06,6.380019158769975e-06,0.017993962880503738,3.598792576100748e-05,0.03190009579384988,0.003190009579384987
0.00858882855954625,0.008648423275731726,5.959471618547686e-05,0.002,4.507601261138916e-07,1.15948678719503e-07,1.15948678719503e-06,6.443795539806979e-06,0.01799384819136831,3.598769638273662e-05,0.0322189776990349,0.00322189776990349
0.008648423275731726,0.008708431497690725,6.000822195899834e-05,0.002,4.507601261138916e-07,1.1677836271546695e-07,1.1677836271546696e-06,6.489946573510737e-06,0.017993732520404357,3.598746504080872e-05,0.03244973286755368,0.0032449732867553677
0.008708431497690725,0.008768856094587427,6.04245968967021e-05,0.002,4.544854164123535e-07,1.1732752670926865e-07,1.1732752670926866e-06,6.520508479414119e-06,0.017993616154274333,3.5987232308548665e-05,0.0326025423970706,0.0032602542397070595
0.008768856094587427,0.008829699955494092,6.084386090666506e-05,0.002,4.5821070671081543e-07,1.1812661271668884e-07,1.1812661271668884e-06,6.56496059579852e-06,0.01799349912203406,3.598699824406812e-05,0.032824802978992595,0.003282480297899259
0.008829699955494092,0.008890965989529159,6.126603403506722e-05,0.002,4.6193599700927734e-07,1.1929972268711033e-07,1.1929972268711035e-06,6.630200399551173e-06,0.01799338111939818,3.5986762238796364e-05,0.03315100199775586,0.003315100199775586
0.008890965989529159,0.0089526571259964,6.169113646724116e-05,0.002,4.6193599700927734e-07,1.195936861892703e-07,1.195936861892703e-06,6.646581574187904e-06,0.01799326237922274,3.598652475844548e-05,0.03323290787093952,0.003323290787093953
0.0089526571259964,0.009014776314524917,6.211918852851682e-05,0.002,4.6938657760620117e-07,1.2090559726725918e-07,1.2090559726725918e-06,6.719537458254281e-06,0.017993142834368567,3.598628566873714e-05,0.0335976872912714,0.0033597687291271397
0.009014776314524917,0.009077326525210224,6.25502106853075e-05,0.002,4.6938657760620117e-07,1.21464772220252e-07,1.21464772220252e-06,6.750659769508069e-06,0.017993022366331365,3.5986044732662735e-05,0.03375329884754033,0.0033753298847540333
0.009077326525210224,0.009140310748756233,6.29842235460084e-05,0.002,4.76837158203125e-07,1.2255441635496755e-07,1.2255441635496754e-06,6.811264940635366e-06,0.017992901087112236,3.5985802174224475e-05,0.03405632470317683,0.0034056324703176833
0.009140310748756233,0.009203731996618222,6.342124786198888e-05,0.002,4.76837158203125e-07,1.2333288637528538e-07,1.2333288637528538e-06,6.854576891189684e-06,0.017992778888191834,3.598555777638367e-05,0.03427288445594842,0.0034272884455948424
0.009203731996618222,0.009267593301146883,6.38613045286611e-05,0.002,4.805624485015869e-07,1.2410726844148478e-07,1.2410726844148476e-06,6.8976625285429605e-06,0.017992655907406473,3.5985311814812945e-05,0.0344883126427148,0.0034488312642714804
0.009267593301146883,0.009331897715733239,6.430441458635597e-05,0.002,4.842877388000488e-07,1.249918603795398e-07,1.249918603795398e-06,6.946874388418662e-06,0.017992532092982336,3.598506418596467e-05,0.034734371942093306,0.0034734371942093307
0.009331897715733239,0.009396648314954691,6.475059922145254e-05,0.002,4.880130290985107e-07,1.258296071971104e-07,1.258296071971104e-06,6.993483652291318e-06,0.017992407425716093,3.5984814851432185e-05,0.034967418261456586,0.0034967418261456587
0.009396648314954691,0.009461848194722003,6.519987976731124e-05,0.002,4.880130290985107e-07,1.2648471517850506e-07,1.2648471517850505e-06,7.029942900001958e-06,0.017992282011062965,3.598456402212593e-05,0.03514971450000979,0.003514971450000979
0.009461848194722003,0.00952750047242729,6.565227770528696e-05,0.002,4.954636096954346e-07,1.278435389367134e-07,1.278435389367134e-06,7.105515413556105e-06,0.0179921555996923,3.59843111993846e-05,0.035527577067780515,0.0035527577067780516
0.00952750047242729,0.009593608287093146,6.610781466585662e-05,0.002,4.991888999938965e-07,1.2836031726652337e-07,1.2836031726652338e-06,7.1342883280740235e-06,0.01799202826740472,3.598405653480944e-05,0.035671441640370116,0.0035671441640370114
0.009593608287093146,0.009660174799522647,6.656651242950042e-05,0.002,4.991888999938965e-07,1.2935584440780078e-07,1.2935584440780077e-06,7.189671084110628e-06,0.017991900171021837,3.5983800342043674e-05,0.03594835542055314,0.0035948355420553145
0.009660174799522647,0.009727203192450537,6.70283929278901e-05,0.002,5.066394805908203e-07,1.3050529560510147e-07,1.305052956051015e-06,7.253610303582806e-06,0.01799177101375855,3.59835420275171e-05,0.036268051517914034,0.0036268051517914027
0.009727203192450537,0.009794696670695395,6.749347824485871e-05,0.002,5.066394805908203e-07,1.3104535999727356e-07,1.3104535999727355e-06,7.28368023092781e-06,0.01799164101697264,3.598328203394528e-05,0.036418401154639055,0.0036418401154639057
