state_id,split,a1,m,gamma,sigma_max_3p,sigma_mid_3p,sigma_min_3p,condition_3p,sigma_min_2p_a1_gamma,condition_2p_a1_gamma,cos_a1_m,cos_a1_loggamma,cos_m_loggamma,null_a1_tol_units,null_m_tol_units,null_loggamma_tol_units,null_da1_actual,null_dm_actual,null_dloggamma_actual,null_gamma_factor_signed
36106,train,0.17867286736145616,0.8219206348061561,0.19594975513176965,5.2251138291774035,0.2083318801190999,0.005440246365550265,960.4553687613923,0.08545997947295768,60.99578756575993,-0.8785947407059311,-0.9993656225431247,0.8950056497551261,0.47986490315407904,-0.4085453693016825,0.7764150667929349,0.002399324515770395,-0.012256361079050475,0.14155720369597014,1.152066404832272
38275,train,0.06346973082982005,0.6973438486456871,0.9290004255242851,5.137049820834625,0.15047914172403432,0.0013616524595297204,3772.658570020745,0.1343256579648593,38.23189752859676,-0.8694730160650941,-0.9985246294602326,0.8950073830323918,0.25483426081670374,-0.8923786873859505,0.37245104082729086,0.0012741713040835187,-0.026771360621578515,0.06790585359316041,1.0702645421744426
28145,train,0.13774174549616874,0.46245305687189103,0.31805169743441397,6.035671225727425,0.2041502451657494,0.003023974142504838,1995.9400911834248,0.10133571016149108,59.484538297576066,0.8723920155565783,-0.9994277073553347,-0.85536823775665,0.5971304903104351,-0.49557323163270217,0.630747453130601,0.0029856524515521755,-0.014867196948981065,0.11499885759859307,1.121872155942877
40444,train,0.06213663187809289,1.0928545899689197,0.4738297342001068,5.34643403822547,0.11159244125422471,0.002857264373472695,1871.1723310809562,0.09105340990219062,58.686585281354226,-0.9340176735543141,-0.9991546462058104,0.9478929266903644,0.24787377198456811,-0.8153813080584228,0.5231748423147633,0.0012393688599228406,-0.024461439241752682,0.09538605172625936,1.1000834622803097
11138,train,0.1993884282652289,0.9576178535819053,0.05696840131781859,4.480188335853695,0.21417541383696692,0.002999077400617732,1493.8555220118337,0.027018317602774698,164.9916709616605,-0.9017203740074358,-0.9995339429483613,0.9144151082383821,0.18881765822388663,-0.12475649134332445,0.9740552909412026,0.0009440882911194332,-0.0037426947402997334,0.17759127704778843,1.1943370684889776
27397,train,0.16904408624395728,0.6514981746673584,0.17804748976346865,5.21063817076815,0.2104744374471038,0.004203156878179693,1239.6963334437278,0.07732360232707794,67.29494993779754,-0.8067951961708932,-0.9994206202044885,0.8264035225226123,0.454151171390987,-0.36640416125789355,0.8120927928119381,0.002270755856954935,-0.010992124837736806,0.148062022246623,1.1595848141880243
28909,train,0.18211658652871848,0.7124299980700016,0.013983652519015455,4.658677213729679,0.21688711836222613,0.000580807741849127,8021.0315360084105,0.006514931597656694,711.7896547942801,-0.8984406641369024,-0.9995514000523199,0.9111360920558461,0.044059154914710595,-0.029781312930631576,0.9985849309239196,0.000220295774573553,-0.0008934393879189473,0.18206355919703263,1.1996904428179151
19886,train,0.14216597732156516,1.0482164859771728,0.20769756331095246,5.222464666975467,0.16835048039512102,0.005957078440717479,876.6822057066057,0.07667814246263685,67.96757451026838,-0.9095377288564986,-0.9993990729039977,0.9233447329392251,0.40670537061234263,-0.45343238276815645,0.7930887817717935,0.002033526853061713,-0.013602971483044693,0.14459718136845431,1.1555739897688588
16571,train,0.07307191770523787,0.7017528928816319,0.1279205389944437,5.61657059951917,0.1088827738163573,0.00210519757443164,2667.9541472659776,0.03231493385913543,173.72076814469455,-0.8617481119370016,-0.9994505476447253,0.8780513539722178,0.1592347957154156,-0.2960639528689609,0.941801685942999,0.000796173978577078,-0.008881918586068828,0.17171074957229868,1.1873343465719013
24448,train,0.11555238170549274,1.015764120966196,0.06124445974660825,5.135010033713308,0.14378518569574877,0.002307624657542447,2225.236247554203,0.01954032234088879,262.3369296798242,-0.90360841010323,-0.9995485973649394,0.9159783191985595,0.11884646927694974,-0.1347328838932348,0.9837289091707198,0.0005942323463847487,-0.0040419865167970435,0.17935498618322437,1.1964453903742216
