true_gamma,regime,pred_gamma,gamma_factor_error,g_profile_relative_l2,f_relative_l2,true_a1,pred_a1
0.009999999776482582,pred_a1_only,0.0010000000474974513,9.999999301508103,0.053203433752059937,0.9957273602485657,0.17654994130134583,0.14176473021507263
0.009999999776482582,pred_a1_only,0.3548133969306946,35.48134048613922,0.002271905541419983,0.8265967965126038,0.1091325581073761,0.15468309819698334
0.009999999776482582,pred_a1_only,0.0010000000474974513,9.999999301508103,0.008109566755592823,0.45473748445510864,0.149147167801857,0.14431023597717285
0.009999999776482582,pred_a1_only,0.015399265103042126,1.5399265447242532,0.001907756319269538,0.0011507862946018577,0.1769048124551773,0.1225486621260643
0.009999999776482582,pred_a1_only,0.011885021813213825,1.188502207886477,0.0022961755748838186,0.0006746988510712981,0.056407663971185684,0.11693926900625229
0.009999999776482582,pred_a1_only,0.0010000000474974513,9.999999301508103,0.028755242004990578,0.5982218384742737,0.18938998878002167,0.16148164868354797
0.009999999776482582,pred_a1_only,0.05623413249850273,5.623413375543357,0.0019922407809644938,0.7389042973518372,0.13249695301055908,0.13560669124126434
0.009999999776482582,pred_a1_only,1.0,100.00000223517424,0.015181089751422405,0.678827166557312,0.07733310014009476,0.1396949142217636
0.009999999776482582,pred_a1_only,0.0917275920510292,9.17275941013007,0.0018903297604992986,0.6876444220542908,0.11215421557426453,0.11674439162015915
0.009999999776482582,pred_a1_only,0.23713737726211548,23.713738256254903,0.0025630618911236525,0.9292722344398499,0.12218446284532547,0.1540859341621399
0.009999999776482582,pred_a1_only,0.9172759056091309,91.72759261118455,0.0023832570295780897,0.41515862941741943,0.06268416345119476,0.1037643700838089
0.009999999776482582,pred_a1_only,0.0010000000474974513,9.999999301508103,0.061137884855270386,2.3457977771759033,0.18326058983802795,0.14514008164405823
0.009999999776482582,pred_a1_only,0.0010000000474974513,9.999999301508103,0.041569676250219345,3.188570976257324,0.16172103583812714,0.13906791806221008
0.009999999776482582,pred_a1_only,0.3162277638912201,31.62277709594616,0.003602605313062668,0.9442148208618164,0.11612865328788757,0.13939617574214935
0.009999999776482582,pred_a1_only,0.0010000000474974513,9.999999301508103,0.20977695286273956,2.274625062942505,0.1985195279121399,0.1475968360900879
0.009999999776482582,pred_a1_only,0.15848931670188904,15.84893202444014,0.0019651984330266714,0.825311541557312,0.0954427495598793,0.10326345264911652
0.009999999776482582,pred_a1_only,0.1188502237200737,11.885022637658327,0.002193827647715807,0.7721092104911804,0.1338645964860916,0.14144714176654816
0.009999999776482582,pred_a1_only,0.8413951396942139,84.13951585008611,0.002458109986037016,0.4720452129840851,0.0655691921710968,0.09865232557058334
0.009999999776482582,pred_a1_only,0.8659643530845642,86.59643724403763,0.002694351365789771,0.7334943413734436,0.0646892860531807,0.1038336381316185
0.009999999776482582,pred_a1_only,0.3868120610713959,38.68120697173194,0.00329264416359365,0.9039588570594788,0.12331915646791458,0.1495460867881775
0.009999999776482582,pred_a1_only,0.5787619948387146,57.87620077750535,0.0025615196209400892,0.8193766474723816,0.08379654586315155,0.11620723456144333
0.009999999776482582,true_a1_pred_rest,0.0010000000474974513,9.999999301508103,0.04478659853339195,1.0209684371948242,0.051915332674980164,0.10205497592687607
0.009999999776482582,true_a1_pred_rest,0.0010000000474974513,9.999999301508103,0.040907423943281174,1.191105604171753,0.05831913277506828,0.09933433681726456
